YMTGDP,ITMCDP,CLRCDP,ACT,CONSUME
201612,item_4,property_no_1,54.8,5.2
201612,item_4,property_no_2,657,18.3
201612,item_5,property_no_1,59.4,2.8
201612,item_5,property_no_2,101.5,12653.6
201612,item_6,property_no_1,84.7,0
201612,item_6,property_no_2,165.1,9.9
201612,item_77,property_no_2,0,0
201612,item_7,property_no_2,0,0
201612,item_8,property_no_1,55.3,0
201612,item_8,property_no_2,224.3,0
201612,item_94,property_no_2,0,0
201612,item_46,property_no_2,0,0
201612,item_11,property_no_2,1000,0
201612,item_52,property_no_2,0,0
201612,item_53,property_no_2,0,0
201612,item_15,property_no_1,0,0
201612,item_15,property_no_2,250,0
201612,item_17,property_no_1,0,0
201612,item_50,property_no_2,111.7,0
201612,item_19,property_no_2,0,0
201612,item_21,property_no_2,2,0
201612,item_22,property_no_1,194.1,5.9
201612,item_22,property_no_2,4098.8,10137
201612,item_23,property_no_2,4.8,0
201612,item_24,property_no_2,0,0
201612,item_89,property_no_1,187.4,12.6
201612,item_89,property_no_2,3.4,0
201612,item_92,property_no_2,0,0
201612,item_26,property_no_2,0,0
201612,item_27,property_no_2,0,0
201612,item_76,property_no_2,0,0
201612,item_28,property_no_2,0,0
201612,item_43,property_no_2,0,0
201612,item_42,property_no_2,0,0
201612,item_100,property_no_2,0,0
201612,item_47,property_no_2,0,0
201612,item_29,property_no_1,0,0
201612,item_29,property_no_2,0,0
201612,item_48,property_no_2,0,0
201612,item_63,property_no_2,0,0
201612,item_87,property_no_2,0,0
201612,item_49,property_no_2,0,0
201612,item_31,property_no_2,0,0
201612,item_83,property_no_2,0,0
201612,item_34,property_no_2,0,0
201612,item_35,property_no_2,0,0
201612,item_36,property_no_2,0,0
201612,item_97,property_no_2,0,0
201612,item_44,property_no_2,0,0
201612,item_101,property_no_2,0,0
201612,item_60,property_no_1,2,0
201612,item_60,property_no_2,200,0
201612,item_105,property_no_2,0,0
201612,item_106,property_no_2,0,0
201612,item_55,property_no_1,1.4,0
201612,item_55,property_no_2,39461.1,12646.7
201612,item_57,property_no_2,0,0
201612,item_56,property_no_1,0,0
201612,item_56,property_no_2,11315.2,49045.3
201612,item_61,property_no_2,0,0
201612,item_58,property_no_2,50,0
201612,item_78,property_no_2,0,0
201612,item_62,property_no_2,0,0
201612,item_65,property_no_1,1492.4,0
201612,item_65,property_no_2,77855.6,41879.4
201612,item_66,property_no_2,0,0
201612,item_79,property_no_2,0,0
201612,item_67,property_no_1,0,0
201612,item_67,property_no_2,0,0
201612,item_84,property_no_2,0,404
201612,item_74,property_no_2,202.8,0
201612,item_64,property_no_2,0,0
201612,item_69,property_no_2,314.8,0
201612,item_70,property_no_1,160.3,0
201612,item_70,property_no_2,65.1,0
201612,item_71,property_no_2,66.2,0
201612,item_72,property_no_2,18.3,0
201612,item_88,property_no_2,10,0
201612,item_73,property_no_1,1399,0
201612,item_73,property_no_2,19,0
201612,item_98,property_no_2,4.9,0
201612,item_96,property_no_1,0.2,270.6
201612,item_96,property_no_2,0.1,918.3
201612,item_90,property_no_2,4.4,0
201612,item_91,property_no_2,9.2,0
201612,item_85,property_no_2,0,0
201612,item_75,property_no_2,99.8,0
201612,item_80,property_no_2,0,0
201612,item_81,property_no_2,0,0
201612,item_82,property_no_2,0,0
201612,item_86,property_no_2,0,0
201612,item_93,property_no_2,0,0
201612,item_102,property_no_2,0,0
201612,item_95,property_no_2,1.4,0
201612,item_103,property_no_2,0,0
201612,item_99,property_no_2,95.3,6.6
201612,item_104,property_no_1,108.5,11.5
201612,item_107,property_no_1,0,0
201612,item_108,property_no_2,0,0
201612,item_109,property_no_2,0,0
201612,item_110,property_no_1,120,0
201701,item_1,property_no_1,387.2,0
201701,item_1,property_no_2,5511.4,3071.8
201701,item_2,property_no_1,7535.3,8890
201701,item_2,property_no_2,919416,299146.7
201701,item_3,property_no_1,0,0
201701,item_3,property_no_2,167215,0
201701,item_4,property_no_1,61.3,0
201701,item_4,property_no_2,2143.9,913.7
201701,item_5,property_no_1,59.3,0
201701,item_5,property_no_2,3058,4455.4
201701,item_6,property_no_1,84.7,0
201701,item_6,property_no_2,166.5,0
201701,item_77,property_no_2,0,0
201701,item_7,property_no_2,0,0
201701,item_8,property_no_1,55.3,0
201701,item_8,property_no_2,0,204
201701,item_94,property_no_2,0,0
201701,item_46,property_no_2,0,0
201701,item_11,property_no_2,1000,0
201701,item_52,property_no_2,0,0
201701,item_53,property_no_2,0,0
201701,item_15,property_no_1,0,0
201701,item_15,property_no_2,419,0
201701,item_17,property_no_1,21.1,4
201701,item_50,property_no_2,111.7,0
201701,item_19,property_no_2,0,0
201701,item_21,property_no_2,0,0
201701,item_22,property_no_1,197.6,0
201701,item_22,property_no_2,10436.2,0
201701,item_23,property_no_2,6.2,0
201701,item_24,property_no_2,0,0
201701,item_89,property_no_1,192.4,0
201701,item_89,property_no_2,0,0
201701,item_92,property_no_2,0,0
201701,item_26,property_no_2,0,0
201701,item_27,property_no_2,0,0
201701,item_76,property_no_2,0,0
201701,item_28,property_no_2,0,0
201701,item_43,property_no_2,0,0
201701,item_42,property_no_2,0,0
201701,item_100,property_no_2,0,0
201701,item_47,property_no_2,0,0
201701,item_29,property_no_1,0,0
201701,item_29,property_no_2,0,0
201701,item_48,property_no_2,0,0
201701,item_63,property_no_2,0,0
201701,item_87,property_no_2,0,0
201701,item_49,property_no_2,0,0
201701,item_31,property_no_2,0,0
201701,item_83,property_no_2,0,0
201701,item_34,property_no_2,0,0
201701,item_35,property_no_2,0,0
201701,item_36,property_no_2,0,0
201701,item_97,property_no_2,0,0
201701,item_44,property_no_2,0,0
201701,item_101,property_no_2,0,0
201701,item_60,property_no_1,2,0
201701,item_60,property_no_2,200,0
201701,item_105,property_no_2,0,0
201701,item_106,property_no_2,20,0
201701,item_55,property_no_1,1.4,0
201701,item_55,property_no_2,81798.2,26617.3
201701,item_57,property_no_2,0,0
201701,item_56,property_no_1,0,0
201701,item_56,property_no_2,94024.9,11991.5
201701,item_61,property_no_2,0,0
201701,item_58,property_no_2,10,0
201701,item_78,property_no_2,0,0
201701,item_62,property_no_2,0,0
201701,item_65,property_no_1,1492.5,0
201701,item_65,property_no_2,88014.9,17057.2
201701,item_66,property_no_2,0,0
201701,item_79,property_no_2,0,0
201701,item_67,property_no_1,0,0
201701,item_67,property_no_2,0,0
201701,item_84,property_no_2,0,0
201701,item_74,property_no_2,202.8,0
201701,item_64,property_no_2,0,0
201701,item_69,property_no_2,314.8,0
201701,item_70,property_no_1,160.3,0
201701,item_70,property_no_2,65.1,0
201701,item_71,property_no_2,66.2,0
201701,item_72,property_no_2,18.3,0
201701,item_88,property_no_2,10,0
201701,item_73,property_no_1,1399,0
201701,item_73,property_no_2,19,0
201701,item_98,property_no_2,17.5,0
201701,item_96,property_no_1,98.7,0
201701,item_96,property_no_2,0,436.9
201701,item_90,property_no_2,5.1,0
201701,item_91,property_no_2,9.2,0
201701,item_85,property_no_2,0,0
201701,item_75,property_no_2,116.5,0
201701,item_80,property_no_2,0,0
201701,item_81,property_no_2,0,0
201701,item_82,property_no_2,0,0
201701,item_86,property_no_2,0,0
201701,item_93,property_no_2,0,0
201701,item_102,property_no_2,0,0
201701,item_95,property_no_2,145.6,0
201701,item_103,property_no_2,0,0
201701,item_99,property_no_2,0,0
201701,item_111,property_no_1,0,0
201701,item_112,property_no_1,0,0
201701,item_104,property_no_1,90,15.1
201701,item_104,property_no_2,118.3,2
201701,item_107,property_no_1,0,0
201701,item_108,property_no_2,0,0
201701,item_109,property_no_2,0,0
201701,item_110,property_no_1,26.1,98
201701,share_54,property_no_1,0,0
201701,share_2,property_no_2,106.8,19.4
201701,share_15,property_no_2,20,0
201701,share_34,property_no_2,33.3,4.6
201701,share_4,property_no_2,0,0
201701,share_13,property_no_2,0,0
201702,item_1,property_no_1,387.2,0
201702,item_1,property_no_2,1832.4,4211
201702,item_2,property_no_1,14727.7,7727.6
201702,item_2,property_no_2,957711.5,488054.5
201702,item_3,property_no_1,400,0
201702,item_3,property_no_2,180415,0
201702,item_4,property_no_1,61.3,0
201702,item_4,property_no_2,1100.5,1043.4
201702,item_5,property_no_1,59.3,0
201702,item_5,property_no_2,144.1,3524.4
201702,item_6,property_no_1,84.7,0
201702,item_6,property_no_2,137.5,29
201702,item_77,property_no_2,0,0
201702,item_7,property_no_2,0,0
201702,item_8,property_no_1,55.3,0
201702,item_8,property_no_2,0,0
201702,item_94,property_no_2,0,0
201702,item_46,property_no_2,0,0
201702,item_11,property_no_2,1800,0
201702,item_52,property_no_2,0,0
201702,item_53,property_no_2,0,0
201702,item_15,property_no_1,0,0
201702,item_15,property_no_2,3044,0
201702,item_17,property_no_1,21.1,0
201702,item_50,property_no_2,111.7,0
201702,item_19,property_no_2,0,0
201702,item_21,property_no_2,0,0
201702,item_22,property_no_1,197.6,0
201702,item_22,property_no_2,10436.2,0
201702,item_23,property_no_2,6.2,0
201702,item_24,property_no_2,0,0
201702,item_89,property_no_1,192.4,0
201702,item_89,property_no_2,0,0
201702,item_92,property_no_2,0,0
201702,item_26,property_no_2,0,0
201702,item_27,property_no_2,0,0
201702,item_76,property_no_2,0,0
201702,item_28,property_no_2,0,0
201702,item_43,property_no_2,0,0
201702,item_42,property_no_2,0,0
201702,item_100,property_no_2,0,0
201702,item_47,property_no_2,0,0
201702,item_29,property_no_1,0,0
201702,item_29,property_no_2,0,0
201702,item_48,property_no_2,0,0
201702,item_63,property_no_2,0,0
201702,item_87,property_no_2,0,0
201702,item_49,property_no_2,0,0
201702,item_31,property_no_2,0,0
201702,item_83,property_no_2,0,0
201702,item_34,property_no_2,0,0
201702,item_35,property_no_2,0,0
201702,item_36,property_no_2,0,0
201702,item_97,property_no_2,0,0
201702,item_44,property_no_2,0,0
201702,item_101,property_no_2,0,0
201702,item_60,property_no_1,2,0
201702,item_60,property_no_2,193,7
201702,item_105,property_no_2,0,0
201702,item_106,property_no_2,20,0
201702,item_55,property_no_1,1.4,0
201702,item_55,property_no_2,76587.3,21210.9
201702,item_57,property_no_2,400,0
201702,item_56,property_no_1,0,0
201702,item_56,property_no_2,138348.1,11676.8
201702,item_61,property_no_2,0,0
201702,item_58,property_no_2,0,0
201702,item_78,property_no_2,0,0
201702,item_62,property_no_2,31,0
201702,item_65,property_no_1,1492.5,0
201702,item_65,property_no_2,64618.4,23396.5
201702,item_66,property_no_2,0,0
201702,item_79,property_no_2,0,0
201702,item_67,property_no_1,0,0
201702,item_67,property_no_2,0,0
201702,item_84,property_no_2,1070.2,0
201702,item_74,property_no_2,174.1,28.7
201702,item_64,property_no_2,0,0
201702,item_69,property_no_2,314.8,0
201702,item_70,property_no_1,160.3,0
201702,item_70,property_no_2,65.1,0
201702,item_71,property_no_2,66.2,0
201702,item_72,property_no_2,18.3,0
201702,item_88,property_no_2,10,0
201702,item_73,property_no_1,1399,0
201702,item_73,property_no_2,19,0
201702,item_98,property_no_2,42.6,4.9
201702,item_96,property_no_1,41,101.9
201702,item_96,property_no_2,5798.1,195.3
201702,item_90,property_no_2,5.1,0
201702,item_91,property_no_2,9.2,0
201702,item_85,property_no_2,0,0
201702,item_75,property_no_2,116.5,0
201702,item_80,property_no_2,0,0
201702,item_81,property_no_2,0,0
201702,item_82,property_no_2,0,0
201702,item_86,property_no_2,0,0
201702,item_93,property_no_2,0,0
201702,item_102,property_no_2,0,0
201702,item_95,property_no_2,145.6,0
201702,item_103,property_no_2,0,0
201702,item_99,property_no_2,113.5,6.5
201702,item_113,property_no_1,119,1
201702,item_111,property_no_1,0,0
201702,item_112,property_no_1,0,0
201702,item_104,property_no_1,90,0
201702,item_104,property_no_2,118.3,0
201702,item_107,property_no_1,0,0
201702,item_108,property_no_2,0,0
201702,item_109,property_no_2,0,0
201702,item_110,property_no_1,26.1,0
201702,share_54,property_no_1,224.9,15.1
201702,share_2,property_no_2,94,12.8
201702,share_15,property_no_2,15.4,4.6
201702,share_34,property_no_2,33.3,0
201702,share_4,property_no_2,110.6,9.4
201702,share_31,property_no_2,127,0
201702,share_13,property_no_2,172.6,52.4
201702,item_114,property_no_1,118.8,1.2
201702,item_115,property_no_2,118.8,1.2
201703,item_1,property_no_1,293,83.5
201703,item_1,property_no_2,3940.8,4221.8
201703,item_2,property_no_1,1710.7,20487
201703,item_2,property_no_2,974528.7,797532.8
201703,item_3,property_no_1,0,0
201703,item_3,property_no_2,184015,0
201703,item_4,property_no_1,61.3,0
201703,item_4,property_no_2,1100.5,0
201703,item_5,property_no_1,59.3,0
201703,item_5,property_no_2,8853.1,6588.1
201703,item_6,property_no_1,84.7,0
201703,item_6,property_no_2,137.5,0
201703,item_77,property_no_2,0,0
201703,item_7,property_no_2,0,0
201703,item_8,property_no_1,55.3,0
201703,item_8,property_no_2,0,0
201703,item_94,property_no_2,0,0
201703,item_46,property_no_2,0,0
201703,item_11,property_no_2,3000,0
201703,item_52,property_no_2,0,0
201703,item_53,property_no_2,0,0
201703,item_15,property_no_1,79,0
201703,item_15,property_no_2,2882,0
201703,item_17,property_no_1,21.1,0
201703,item_50,property_no_2,111.7,0
201703,item_19,property_no_2,0,0
201703,item_21,property_no_2,0,0
201703,item_22,property_no_1,197.6,0
201703,item_22,property_no_2,6458.1,3978.1
201703,item_23,property_no_2,6.2,0
201703,item_24,property_no_2,0,0
201703,item_89,property_no_1,192.4,0
201703,item_89,property_no_2,0,0
201703,item_92,property_no_2,0,0
201703,item_26,property_no_2,0,0
201703,item_27,property_no_2,0,0
201703,item_76,property_no_2,0,0
201703,item_28,property_no_2,0,0
201703,item_43,property_no_2,0,0
201703,item_42,property_no_2,0,0
201703,item_100,property_no_2,0,0
201703,item_47,property_no_2,0,0
201703,item_29,property_no_1,0,0
201703,item_29,property_no_2,700,0
201703,item_48,property_no_2,0,0
201703,item_63,property_no_2,0,0
201703,item_87,property_no_2,0,0
201703,item_49,property_no_2,0,0
201703,item_31,property_no_2,0,0
201703,item_83,property_no_2,0,0
201703,item_34,property_no_2,0,0
201703,item_35,property_no_2,0,0
201703,item_36,property_no_2,0,0
201703,item_97,property_no_2,0,0
201703,item_44,property_no_2,0,0
201703,item_101,property_no_2,0,0
201703,item_116,property_no_2,0,0
201703,item_60,property_no_1,0,0
201703,item_60,property_no_2,193,0
201703,item_105,property_no_2,0,0
201703,item_106,property_no_2,10,0
201703,share_21,property_no_2,100,0
201703,item_55,property_no_1,1.4,0
201703,item_55,property_no_2,63917.5,24669.8
201703,item_57,property_no_2,200,0
201703,item_56,property_no_1,0,0
201703,item_56,property_no_2,52916.9,85431.2
201703,item_61,property_no_2,0,0
201703,item_58,property_no_2,50,0
201703,item_78,property_no_2,0,0
201703,item_62,property_no_2,0,0
201703,item_65,property_no_1,1492.5,0
201703,item_65,property_no_2,55454.2,38964.2
201703,item_66,property_no_2,0,0
201703,item_79,property_no_2,0,0
201703,item_67,property_no_1,0,0
201703,item_67,property_no_2,0,0
201703,item_84,property_no_2,64,1420
201703,item_74,property_no_2,3173.4,1000.7
201703,item_64,property_no_2,0,0
201703,item_69,property_no_2,314.8,0
201703,item_70,property_no_1,160.3,0
201703,item_70,property_no_2,65.1,0
201703,item_71,property_no_2,66.2,0
201703,item_72,property_no_2,18.3,0
201703,item_88,property_no_2,10,0
201703,item_73,property_no_1,1399,0
201703,item_73,property_no_2,0,0
201703,item_98,property_no_2,42.6,0
201703,item_96,property_no_1,0,557.6
201703,item_96,property_no_2,3319.7,9586.3
201703,item_90,property_no_2,0,2.4
201703,item_91,property_no_2,8,1.2
201703,item_85,property_no_2,0,0
201703,item_75,property_no_2,116.5,0
201703,item_80,property_no_2,0,0
201703,item_81,property_no_2,0,0
201703,item_82,property_no_2,400,0
201703,item_86,property_no_2,0,0
201703,item_93,property_no_2,0,0
201703,item_102,property_no_2,0,0
201703,item_95,property_no_2,145.6,0
201703,item_103,property_no_2,0,0
201703,item_99,property_no_2,113.5,0
201703,item_113,property_no_1,119,0
201703,item_111,property_no_1,0,0
201703,item_112,property_no_1,0,0
201703,item_104,property_no_1,90,0
201703,item_104,property_no_2,118.3,0
201703,item_107,property_no_1,0,0
201703,item_108,property_no_2,0,0
201703,item_109,property_no_2,0,0
201703,item_110,property_no_1,21.4,4.7
201703,share_54,property_no_1,224.9,0
201703,share_2,property_no_2,68.8,145.2
201703,share_15,property_no_2,15.4,0
201703,share_34,property_no_2,33.3,0
201703,share_4,property_no_2,855.9,4.6
201703,share_31,property_no_2,159,0
201703,share_13,property_no_2,153.1,19.5
201703,item_114,property_no_1,118.8,0
201703,item_115,property_no_2,118.8,0
201703,share_46,property_no_1,118.7,1.3
201704,item_1,property_no_1,293,0
201704,item_1,property_no_2,1136.9,2445.6
201704,item_2,property_no_1,16303.4,15247.3
201704,item_2,property_no_2,799000.5,779038.2
201704,item_3,property_no_1,200,0
201704,item_3,property_no_2,236815,0
201704,item_4,property_no_1,61.3,0
201704,item_4,property_no_2,1091,9.5
201704,item_5,property_no_1,0.1,158.7
201704,item_5,property_no_2,1128.7,8006
201704,item_6,property_no_1,79,5.7
201704,item_6,property_no_2,134.1,3.4
201704,item_77,property_no_2,0,0
201704,item_7,property_no_2,0,0
201704,item_8,property_no_1,55.3,0
201704,item_8,property_no_2,49.5,3.9
201704,item_94,property_no_2,0,0
201704,item_46,property_no_2,0,0
201704,item_11,property_no_2,0,0
201704,item_52,property_no_2,0,0
201704,item_53,property_no_2,0,0
201704,item_15,property_no_1,105,0
201704,item_15,property_no_2,1270,0
201704,item_17,property_no_1,21.1,0
201704,item_50,property_no_2,111.7,0
201704,item_19,property_no_2,0,0
201704,item_21,property_no_2,0,0
201704,item_22,property_no_1,197.6,0
201704,item_22,property_no_2,6458.1,0
201704,item_23,property_no_2,6.2,0
201704,item_24,property_no_2,0,0
201704,item_89,property_no_1,192.4,0
201704,item_89,property_no_2,0,0
201704,item_92,property_no_2,0,0
201704,item_26,property_no_2,0,0
201704,item_27,property_no_2,0,0
201704,item_76,property_no_2,0,0
201704,item_28,property_no_2,0,0
201704,item_43,property_no_2,0,0
201704,item_42,property_no_2,0,0
201704,item_100,property_no_2,0,0
201704,item_47,property_no_2,0,0
201704,item_29,property_no_1,0,0
201704,item_29,property_no_2,0,0
201704,item_48,property_no_2,0,0
201704,item_63,property_no_2,0,0
201704,item_87,property_no_2,0,0
201704,item_49,property_no_2,0,0
201704,item_31,property_no_2,0,0
201704,item_83,property_no_2,0,0
201704,item_34,property_no_2,0,0
201704,item_35,property_no_2,0,0
201704,item_36,property_no_2,0,0
201704,item_97,property_no_2,0,0
201704,item_44,property_no_2,0,0
